date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-12-22,SKU_0083,135,0,28.0,72
2024-12-29,SKU_0083,129,0,28.0,72
2023-01-01,SKU_0084,165,0,14.0,63
2023-01-08,SKU_0084,116,0,14.0,63
2023-01-15,SKU_0084,115,0,14.0,63
2023-01-22,SKU_0084,109,0,14.0,63
2023-01-29,SKU_0084,77,0,14.0,63
2023-02-05,SKU_0084,68,0,14.0,63
2023-02-12,SKU_0084,64,0,14.0,63
2023-02-19,SKU_0084,224,0,14.0,63
2023-02-26,SKU_0084,196,0,14.0,63
2023-03-05,SKU_0084,168,0,14.0,63
2023-03-12,SKU_0084,143,0,14.0,63
2023-03-19,SKU_0084,110,0,14.0,63
2023-03-26,SKU_0084,79,0,14.0,63
2023-04-02,SKU_0084,70,0,14.0,63
2023-04-09,SKU_0084,127,0,14.0,63
2023-04-16,SKU_0084,107,0,14.0,63
2023-04-23,SKU_0084,96,0,14.0,63
2023-04-30,SKU_0084,90,0,14.0,63
2023-05-07,SKU_0084,77,0,14.0,63
2023-05-14,SKU_0084,77,0,14.0,63
2023-05-21,SKU_0084,238,0,14.0,63
2023-05-28,SKU_0084,182,0,14.0,63
2023-06-04,SKU_0084,155,0,14.0,63
2023-06-11,SKU_0084,133,0,14.0,63
2023-06-18,SKU_0084,109,0,14.0,63
2023-06-25,SKU_0084,105,0,14.0,63
2023-07-02,SKU_0084,84,0,14.0,63
2023-07-09,SKU_0084,74,0,14.0,63
2023-07-16,SKU_0084,58,192,14.0,63
2023-07-23,SKU_0084,55,182,14.0,63
2023-07-30,SKU_0084,109,0,14.0,63
2023-08-06,SKU_0084,100,0,14.0,63
2023-08-13,SKU_0084,93,0,14.0,63
2023-08-20,SKU_0084,85,0,14.0,63
2023-08-27,SKU_0084,75,0,14.0,63
2023-09-03,SKU_0084,68,0,14.0,63
2023-09-10,SKU_0084,53,99,14.0,63
2023-09-17,SKU_0084,38,75,14.0,63
2023-09-24,SKU_0084,30,193,14.0,63
2023-10-01,SKU_0084,29,158,14.0,63
2023-10-08,SKU_0084,110,0,14.0,63
2023-10-15,SKU_0084,101,0,14.0,63
2023-10-22,SKU_0084,76,0,14.0,63
2023-10-29,SKU_0084,70,0,14.0,63
2023-11-05,SKU_0084,186,0,14.0,63
2023-11-12,SKU_0084,163,0,14.0,63
2023-11-19,SKU_0084,123,0,14.0,63
2023-11-26,SKU_0084,100,0,14.0,63
2023-12-03,SKU_0084,80,0,14.0,63
2023-12-10,SKU_0084,72,0,14.0,63
2023-12-17,SKU_0084,68,0,14.0,63
2023-12-24,SKU_0084,60,118,14.0,63
2023-12-31,SKU_0084,152,0,14.0,63
2024-01-07,SKU_0084,107,0,14.0,63
2024-01-14,SKU_0084,77,0,14.0,63
2024-01-21,SKU_0084,73,0,14.0,63
2024-01-28,SKU_0084,69,0,14.0,63
2024-02-04,SKU_0084,69,0,14.0,63
2024-02-11,SKU_0084,54,128,14.0,63
2024-02-18,SKU_0084,54,140,14.0,63
2024-02-25,SKU_0084,43,173,14.0,63
2024-03-03,SKU_0084,41,125,14.0,63
2024-03-10,SKU_0084,41,121,14.0,63
2024-03-17,SKU_0084,36,111,14.0,63
2024-03-24,SKU_0084,36,131,14.0,63
2024-03-31,SKU_0084,189,0,14.0,63
2024-04-07,SKU_0084,160,0,14.0,63
2024-04-14,SKU_0084,124,0,14.0,63
2024-04-21,SKU_0084,91,0,14.0,63
2024-04-28,SKU_0084,89,0,14.0,63
2024-05-05,SKU_0084,63,0,14.0,63
2024-05-12,SKU_0084,175,0,14.0,63
2024-05-19,SKU_0084,151,0,14.0,63
2024-05-26,SKU_0084,120,0,14.0,63
2024-06-02,SKU_0084,87,0,14.0,63
2024-06-09,SKU_0084,260,0,14.0,63
2024-06-16,SKU_0084,195,0,14.0,63
2024-06-23,SKU_0084,164,0,14.0,63
2024-06-30,SKU_0084,148,0,14.0,63
2024-07-07,SKU_0084,138,0,14.0,63
2024-07-14,SKU_0084,98,0,14.0,63
2024-07-21,SKU_0084,90,0,14.0,63
2024-07-28,SKU_0084,70,0,14.0,63
2024-08-04,SKU_0084,49,111,14.0,63
2024-08-11,SKU_0084,39,128,14.0,63
2024-08-18,SKU_0084,32,89,14.0,63
2024-08-25,SKU_0084,32,117,14.0,63
2024-09-01,SKU_0084,26,54,14.0,63
2024-09-08,SKU_0084,91,0,14.0,63
2024-09-15,SKU_0084,72,0,14.0,63
2024-09-22,SKU_0084,53,54,14.0,63
2024-09-29,SKU_0084,225,0,14.0,63
2024-10-06,SKU_0084,212,0,14.0,63
2024-10-13,SKU_0084,174,0,14.0,63
2024-10-20,SKU_0084,146,0,14.0,63
2024-10-27,SKU_0084,132,0,14.0,63
2024-11-03,SKU_0084,105,0,14.0,63
2024-11-10,SKU_0084,74,0,14.0,63
2024-11-17,SKU_0084,63,0,14.0,63
2024-11-24,SKU_0084,49,178,14.0,63
2024-12-01,SKU_0084,49,155,14.0,63
2024-12-08,SKU_0084,130,0,14.0,63
2024-12-15,SKU_0084,110,0,14.0,63
2024-12-22,SKU_0084,105,0,14.0,63
2024-12-29,SKU_0084,101,0,14.0,63
2023-01-01,SKU_0085,107,0,14.0,78
2023-01-08,SKU_0085,86,0,14.0,78
2023-01-15,SKU_0085,82,0,14.0,78
2023-01-22,SKU_0085,75,91,14.0,78
2023-01-29,SKU_0085,62,187,14.0,78
2023-02-05,SKU_0085,45,66,14.0,78
2023-02-12,SKU_0085,36,139,14.0,78
2023-02-19,SKU_0085,116,0,14.0,78
2023-02-26,SKU_0085,90,0,14.0,78
2023-03-05,SKU_0085,84,0,14.0,78
2023-03-12,SKU_0085,66,122,14.0,78
2023-03-19,SKU_0085,47,141,14.0,78
2023-03-26,SKU_0085,44,50,14.0,78
2023-04-02,SKU_0085,148,0,14.0,78
2023-04-09,SKU_0085,106,0,14.0,78
2023-04-16,SKU_0085,98,0,14.0,78
2023-04-23,SKU_0085,70,167,14.0,78
2023-04-30,SKU_0085,202,0,14.0,78
2023-05-07,SKU_0085,175,0,14.0,78
2023-05-14,SKU_0085,165,0,14.0,78
2023-05-21,SKU_0085,146,0,14.0,78
2023-05-28,SKU_0085,121,0,14.0,78
2023-06-04,SKU_0085,92,0,14.0,78
2023-06-11,SKU_0085,172,0,14.0,78
2023-06-18,SKU_0085,152,0,14.0,78
2023-06-25,SKU_0085,124,0,14.0,78
2023-07-02,SKU_0085,99,0,14.0,78
2023-07-09,SKU_0085,81,0,14.0,78
2023-07-16,SKU_0085,58,143,14.0,78
2023-07-23,SKU_0085,47,70,14.0,78
2023-07-30,SKU_0085,40,65,14.0,78
2023-08-06,SKU_0085,156,0,14.0,78
2023-08-13,SKU_0085,113,0,14.0,78
2023-08-20,SKU_0085,93,0,14.0,78
2023-08-27,SKU_0085,158,0,14.0,78
2023-09-03,SKU_0085,144,0,14.0,78
2023-09-10,SKU_0085,132,0,14.0,78
2023-09-17,SKU_0085,100,0,14.0,78
2023-09-24,SKU_0085,81,0,14.0,78
2023-10-01,SKU_0085,185,0,14.0,78
2023-10-08,SKU_0085,170,0,14.0,78
2023-10-15,SKU_0085,142,0,14.0,78
2023-10-22,SKU_0085,127,0,14.0,78
2023-10-29,SKU_0085,105,0,14.0,78
2023-11-05,SKU_0085,75,171,14.0,78
2023-11-12,SKU_0085,56,67,14.0,78
2023-11-19,SKU_0085,125,0,14.0,78
2023-11-26,SKU_0085,116,0,14.0,78
2023-12-03,SKU_0085,112,0,14.0,78
2023-12-10,SKU_0085,82,0,14.0,78
2023-12-17,SKU_0085,62,182,14.0,78
2023-12-24,SKU_0085,110,0,14.0,78
2023-12-31,SKU_0085,93,0,14.0,78
2024-01-07,SKU_0085,82,0,14.0,78
2024-01-14,SKU_0085,63,153,14.0,78
2024-01-21,SKU_0085,219,0,14.0,78
2024-01-28,SKU_0085,195,0,14.0,78
2024-02-04,SKU_0085,169,0,14.0,78
2024-02-11,SKU_0085,121,0,14.0,78
2024-02-18,SKU_0085,103,0,14.0,78
2024-02-25,SKU_0085,98,0,14.0,78
2024-03-03,SKU_0085,88,0,14.0,78
2024-03-10,SKU_0085,62,193,14.0,78
2024-03-17,SKU_0085,48,159,14.0,78
2024-03-24,SKU_0085,152,0,14.0,78
2024-03-31,SKU_0085,150,0,14.0,78
2024-04-07,SKU_0085,136,0,14.0,78
2024-04-14,SKU_0085,134,0,14.0,78
2024-04-21,SKU_0085,102,0,14.0,78
2024-04-28,SKU_0085,98,0,14.0,78
2024-05-05,SKU_0085,224,0,14.0,78
2024-05-12,SKU_0085,174,0,14.0,78
2024-05-19,SKU_0085,160,0,14.0,78
2024-05-26,SKU_0085,148,0,14.0,78
2024-06-02,SKU_0085,147,0,14.0,78
2024-06-09,SKU_0085,120,0,14.0,78
2024-06-16,SKU_0085,111,0,14.0,78
2024-06-23,SKU_0085,92,0,14.0,78
2024-06-30,SKU_0085,68,59,14.0,78
2024-07-07,SKU_0085,239,0,14.0,78
2024-07-14,SKU_0085,169,0,14.0,78
2024-07-21,SKU_0085,148,0,14.0,78
2024-07-28,SKU_0085,138,0,14.0,78
2024-08-04,SKU_0085,110,0,14.0,78
2024-08-11,SKU_0085,88,0,14.0,78
2024-08-18,SKU_0085,85,0,14.0,78
2024-08-25,SKU_0085,240,0,14.0,78
2024-09-01,SKU_0085,226,0,14.0,78
2024-09-08,SKU_0085,208,0,14.0,78
2024-09-15,SKU_0085,189,0,14.0,78
2024-09-22,SKU_0085,170,0,14.0,78
2024-09-29,SKU_0085,155,0,14.0,78
2024-10-06,SKU_0085,125,0,14.0,78
2024-10-13,SKU_0085,111,0,14.0,78
2024-10-20,SKU_0085,95,0,14.0,78
2024-10-27,SKU_0085,92,0,14.0,78
2024-11-03,SKU_0085,83,0,14.0,78
2024-11-10,SKU_0085,145,0,14.0,78
2024-11-17,SKU_0085,142,0,14.0,78
2024-11-24,SKU_0085,115,0,14.0,78
2024-12-01,SKU_0085,81,0,14.0,78
2024-12-08,SKU_0085,152,0,14.0,78
2024-12-15,SKU_0085,129,0,14.0,78
2024-12-22,SKU_0085,126,0,14.0,78
2024-12-29,SKU_0085,125,0,14.0,78
2023-01-01,SKU_0086,333,0,14.0,60
2023-01-08,SKU_0086,256,0,14.0,60
2023-01-15,SKU_0086,213,0,14.0,60
2023-01-22,SKU_0086,209,0,14.0,60
2023-01-29,SKU_0086,164,0,14.0,60
2023-02-05,SKU_0086,124,0,14.0,60
2023-02-12,SKU_0086,89,0,14.0,60
2023-02-19,SKU_0086,70,0,14.0,60
2023-02-26,SKU_0086,58,177,14.0,60
2023-03-05,SKU_0086,107,0,14.0,60
2023-03-12,SKU_0086,81,0,14.0,60
2023-03-19,SKU_0086,70,0,14.0,60
2023-03-26,SKU_0086,53,187,14.0,60
2023-04-02,SKU_0086,49,152,14.0,60
2023-04-09,SKU_0086,38,98,14.0,60
2023-04-16,SKU_0086,28,122,14.0,60
2023-04-23,SKU_0086,91,0,14.0,60
2023-04-30,SKU_0086,68,0,14.0,60
2023-05-07,SKU_0086,48,105,14.0,60
2023-05-14,SKU_0086,47,77,14.0,60
2023-05-21,SKU_0086,238,0,14.0,60
2023-05-28,SKU_0086,237,0,14.0,60
2023-06-04,SKU_0086,231,0,14.0,60
2023-06-11,SKU_0086,195,0,14.0,60
2023-06-18,SKU_0086,183,0,14.0,60
2023-06-25,SKU_0086,168,0,14.0,60
2023-07-02,SKU_0086,167,0,14.0,60
2023-07-09,SKU_0086,131,0,14.0,60
2023-07-16,SKU_0086,123,0,14.0,60
2023-07-23,SKU_0086,112,0,14.0,60
2023-07-30,SKU_0086,109,0,14.0,60
2023-08-06,SKU_0086,81,0,14.0,60
2023-08-13,SKU_0086,80,0,14.0,60
2023-08-20,SKU_0086,234,0,14.0,60
2023-08-27,SKU_0086,211,0,14.0,60
2023-09-03,SKU_0086,167,0,14.0,60
2023-09-10,SKU_0086,120,0,14.0,60
2023-09-17,SKU_0086,110,0,14.0,60
2023-09-24,SKU_0086,83,0,14.0,60
2023-10-01,SKU_0086,66,0,14.0,60
2023-10-08,SKU_0086,64,0,14.0,60
2023-10-15,SKU_0086,51,167,14.0,60
2023-10-22,SKU_0086,197,0,14.0,60
2023-10-29,SKU_0086,184,0,14.0,60
2023-11-05,SKU_0086,149,0,14.0,60
2023-11-12,SKU_0086,116,0,14.0,60
2023-11-19,SKU_0086,109,0,14.0,60
2023-11-26,SKU_0086,80,0,14.0,60
2023-12-03,SKU_0086,68,0,14.0,60
2023-12-10,SKU_0086,221,0,14.0,60
2023-12-17,SKU_0086,214,0,14.0,60
2023-12-24,SKU_0086,202,0,14.0,60
2023-12-31,SKU_0086,159,0,14.0,60
2024-01-07,SKU_0086,149,0,14.0,60
2024-01-14,SKU_0086,149,0,14.0,60
2024-01-21,SKU_0086,129,0,14.0,60
2024-01-28,SKU_0086,92,0,14.0,60
2024-02-04,SKU_0086,73,0,14.0,60
2024-02-11,SKU_0086,65,0,14.0,60
2024-02-18,SKU_0086,123,0,14.0,60
2024-02-25,SKU_0086,108,0,14.0,60
2024-03-03,SKU_0086,89,0,14.0,60
2024-03-10,SKU_0086,89,0,14.0,60
2024-03-17,SKU_0086,87,0,14.0,60
2024-03-24,SKU_0086,83,0,14.0,60
2024-03-31,SKU_0086,83,0,14.0,60
2024-04-07,SKU_0086,67,0,14.0,60
2024-04-14,SKU_0086,50,59,14.0,60
2024-04-21,SKU_0086,118,0,14.0,60
2024-04-28,SKU_0086,93,0,14.0,60
2024-05-05,SKU_0086,90,0,14.0,60
2024-05-12,SKU_0086,83,0,14.0,60
2024-05-19,SKU_0086,70,0,14.0,60
2024-05-26,SKU_0086,52,73,14.0,60
2024-06-02,SKU_0086,38,117,14.0,60
2024-06-09,SKU_0086,33,108,14.0,60
2024-06-16,SKU_0086,29,83,14.0,60
2024-06-23,SKU_0086,112,0,14.0,60
2024-06-30,SKU_0086,79,0,14.0,60
2024-07-07,SKU_0086,70,0,14.0,60
2024-07-14,SKU_0086,56,151,14.0,60
2024-07-21,SKU_0086,148,0,14.0,60
2024-07-28,SKU_0086,135,0,14.0,60
2024-08-04,SKU_0086,117,0,14.0,60
2024-08-11,SKU_0086,108,0,14.0,60
2024-08-18,SKU_0086,79,0,14.0,60
2024-08-25,SKU_0086,73,0,14.0,60
2024-09-01,SKU_0086,63,0,14.0,60
2024-09-08,SKU_0086,60,0,14.0,60
2024-09-15,SKU_0086,45,154,14.0,60
2024-09-22,SKU_0086,41,187,14.0,60
2024-09-29,SKU_0086,29,162,14.0,60
2024-10-06,SKU_0086,26,166,14.0,60
2024-10-13,SKU_0086,197,0,14.0,60
2024-10-20,SKU_0086,154,0,14.0,60
2024-10-27,SKU_0086,143,0,14.0,60
2024-11-03,SKU_0086,121,0,14.0,60
2024-11-10,SKU_0086,110,0,14.0,60
2024-11-17,SKU_0086,109,0,14.0,60
2024-11-24,SKU_0086,107,0,14.0,60
2024-12-01,SKU_0086,94,0,14.0,60
2024-12-08,SKU_0086,94,0,14.0,60
2024-12-15,SKU_0086,83,0,14.0,60
2024-12-22,SKU_0086,81,0,14.0,60
2024-12-29,SKU_0086,130,0,14.0,60
2023-01-01,SKU_0087,333,0,21.0,31
2023-01-08,SKU_0087,281,0,21.0,31
2023-01-15,SKU_0087,245,0,21.0,31
2023-01-22,SKU_0087,207,0,21.0,31
2023-01-29,SKU_0087,183,0,21.0,31
2023-02-05,SKU_0087,159,0,21.0,31
2023-02-12,SKU_0087,150,0,21.0,31
2023-02-19,SKU_0087,129,0,21.0,31
2023-02-26,SKU_0087,112,0,21.0,31
2023-03-05,SKU_0087,94,0,21.0,31
2023-03-12,SKU_0087,71,0,21.0,31
2023-03-19,SKU_0087,56,0,21.0,31
2023-03-26,SKU_0087,50,0,21.0,31
2023-04-02,SKU_0087,42,0,21.0,31
2023-04-09,SKU_0087,38,0,21.0,31
2023-04-16,SKU_0087,225,0,21.0,31
2023-04-23,SKU_0087,225,0,21.0,31
2023-04-30,SKU_0087,173,0,21.0,31
2023-05-07,SKU_0087,160,0,21.0,31
2023-05-14,SKU_0087,155,0,21.0,31
2023-05-21,SKU_0087,136,0,21.0,31
2023-05-28,SKU_0087,136,0,21.0,31
2023-06-04,SKU_0087,112,0,21.0,31
2023-06-11,SKU_0087,94,0,21.0,31
2023-06-18,SKU_0087,78,0,21.0,31
2023-06-25,SKU_0087,55,0,21.0,31
2023-07-02,SKU_0087,43,0,21.0,31
2023-07-09,SKU_0087,39,0,21.0,31
2023-07-16,SKU_0087,102,0,21.0,31
2023-07-23,SKU_0087,80,0,21.0,31
2023-07-30,SKU_0087,75,0,21.0,31
2023-08-06,SKU_0087,63,0,21.0,31
2023-08-13,SKU_0087,46,0,21.0,31
2023-08-20,SKU_0087,44,0,21.0,31
2023-08-27,SKU_0087,34,0,21.0,31
2023-09-03,SKU_0087,33,0,21.0,31
2023-09-10,SKU_0087,162,0,21.0,31
2023-09-17,SKU_0087,127,0,21.0,31
2023-09-24,SKU_0087,97,0,21.0,31
2023-10-01,SKU_0087,94,0,21.0,31
2023-10-08,SKU_0087,76,0,21.0,31
2023-10-15,SKU_0087,61,0,21.0,31
2023-10-22,SKU_0087,61,0,21.0,31
2023-10-29,SKU_0087,58,0,21.0,31
2023-11-05,SKU_0087,44,0,21.0,31
2023-11-12,SKU_0087,32,0,21.0,31
2023-11-19,SKU_0087,31,0,21.0,31
2023-11-26,SKU_0087,29,158,21.0,31
2023-12-03,SKU_0087,22,143,21.0,31
2023-12-10,SKU_0087,203,0,21.0,31
2023-12-17,SKU_0087,151,0,21.0,31
2023-12-24,SKU_0087,149,0,21.0,31
2023-12-31,SKU_0087,133,0,21.0,31
2024-01-07,SKU_0087,123,0,21.0,31
2024-01-14,SKU_0087,104,0,21.0,31
2024-01-21,SKU_0087,79,0,21.0,31
2024-01-28,SKU_0087,66,0,21.0,31
2024-02-04,SKU_0087,48,0,21.0,31
2024-02-11,SKU_0087,37,0,21.0,31
2024-02-18,SKU_0087,143,0,21.0,31
2024-02-25,SKU_0087,139,0,21.0,31
2024-03-03,SKU_0087,111,0,21.0,31
2024-03-10,SKU_0087,98,0,21.0,31
2024-03-17,SKU_0087,88,0,21.0,31
2024-03-24,SKU_0087,72,0,21.0,31
2024-03-31,SKU_0087,62,0,21.0,31
2024-04-07,SKU_0087,59,0,21.0,31
2024-04-14,SKU_0087,53,0,21.0,31
2024-04-21,SKU_0087,40,0,21.0,31
2024-04-28,SKU_0087,37,0,21.0,31
2024-05-05,SKU_0087,209,0,21.0,31
2024-05-12,SKU_0087,175,0,21.0,31
2024-05-19,SKU_0087,135,0,21.0,31
2024-05-26,SKU_0087,97,0,21.0,31
2024-06-02,SKU_0087,93,0,21.0,31
2024-06-09,SKU_0087,77,0,21.0,31
2024-06-16,SKU_0087,64,0,21.0,31
2024-06-23,SKU_0087,60,0,21.0,31
2024-06-30,SKU_0087,56,0,21.0,31
2024-07-07,SKU_0087,40,0,21.0,31
2024-07-14,SKU_0087,32,0,21.0,31
2024-07-21,SKU_0087,181,0,21.0,31
2024-07-28,SKU_0087,162,0,21.0,31
2024-08-04,SKU_0087,135,0,21.0,31
2024-08-11,SKU_0087,121,0,21.0,31
2024-08-18,SKU_0087,118,0,21.0,31
2024-08-25,SKU_0087,107,0,21.0,31
2024-09-01,SKU_0087,84,0,21.0,31
2024-09-08,SKU_0087,76,0,21.0,31
2024-09-15,SKU_0087,58,0,21.0,31
2024-09-22,SKU_0087,52,0,21.0,31
2024-09-29,SKU_0087,43,0,21.0,31
2024-10-06,SKU_0087,38,0,21.0,31
2024-10-13,SKU_0087,31,0,21.0,31
2024-10-20,SKU_0087,30,139,21.0,31
2024-10-27,SKU_0087,226,0,21.0,31
2024-11-03,SKU_0087,202,0,21.0,31
2024-11-10,SKU_0087,198,0,21.0,31
2024-11-17,SKU_0087,193,0,21.0,31
2024-11-24,SKU_0087,173,0,21.0,31
2024-12-01,SKU_0087,123,0,21.0,31
2024-12-08,SKU_0087,116,0,21.0,31
2024-12-15,SKU_0087,92,0,21.0,31
2024-12-22,SKU_0087,77,0,21.0,31
2024-12-29,SKU_0087,66,0,21.0,31
2023-01-01,SKU_0088,293,0,7.0,73
2023-01-08,SKU_0088,227,0,7.0,73
2023-01-15,SKU_0088,174,0,7.0,73
2023-01-22,SKU_0088,145,0,7.0,73
2023-01-29,SKU_0088,119,0,7.0,73
2023-02-05,SKU_0088,96,0,7.0,73
2023-02-12,SKU_0088,95,0,7.0,73
2023-02-19,SKU_0088,87,0,7.0,73
2023-02-26,SKU_0088,190,0,7.0,73
2023-03-05,SKU_0088,143,0,7.0,73
2023-03-12,SKU_0088,141,0,7.0,73
2023-03-19,SKU_0088,103,0,7.0,73
2023-03-26,SKU_0088,86,0,7.0,73
2023-04-02,SKU_0088,75,0,7.0,73
2023-04-09,SKU_0088,57,88,7.0,73
2023-04-16,SKU_0088,157,0,7.0,73
2023-04-23,SKU_0088,111,0,7.0,73
2023-04-30,SKU_0088,86,0,7.0,73
2023-05-07,SKU_0088,62,173,7.0,73
2023-05-14,SKU_0088,53,143,7.0,73
2023-05-21,SKU_0088,131,0,7.0,73
2023-05-28,SKU_0088,96,0,7.0,73
2023-06-04,SKU_0088,179,0,7.0,73
2023-06-11,SKU_0088,177,0,7.0,73
2023-06-18,SKU_0088,141,0,7.0,73
2023-06-25,SKU_0088,112,0,7.0,73
2023-07-02,SKU_0088,84,0,7.0,73
2023-07-09,SKU_0088,208,0,7.0,73
2023-07-16,SKU_0088,200,0,7.0,73
2023-07-23,SKU_0088,165,0,7.0,73
2023-07-30,SKU_0088,165,0,7.0,73
2023-08-06,SKU_0088,162,0,7.0,73
2023-08-13,SKU_0088,121,0,7.0,73
2023-08-20,SKU_0088,107,0,7.0,73
2023-08-27,SKU_0088,100,0,7.0,73
2023-09-03,SKU_0088,96,0,7.0,73
2023-09-10,SKU_0088,77,0,7.0,73
2023-09-17,SKU_0088,73,0,7.0,73
2023-09-24,SKU_0088,109,0,7.0,73
2023-10-01,SKU_0088,88,0,7.0,73
2023-10-08,SKU_0088,81,0,7.0,73
2023-10-15,SKU_0088,128,0,7.0,73
2023-10-22,SKU_0088,113,0,7.0,73
2023-10-29,SKU_0088,105,0,7.0,73
2023-11-05,SKU_0088,75,0,7.0,73
2023-11-12,SKU_0088,172,0,7.0,73
2023-11-19,SKU_0088,150,0,7.0,73
2023-11-26,SKU_0088,121,0,7.0,73
2023-12-03,SKU_0088,89,0,7.0,73
2023-12-10,SKU_0088,85,0,7.0,73
2023-12-17,SKU_0088,80,0,7.0,73
2023-12-24,SKU_0088,124,0,7.0,73
2023-12-31,SKU_0088,99,0,7.0,73
2024-01-07,SKU_0088,94,0,7.0,73
2024-01-14,SKU_0088,87,0,7.0,73
2024-01-21,SKU_0088,83,0,7.0,73
2024-01-28,SKU_0088,143,0,7.0,73
2024-02-04,SKU_0088,142,0,7.0,73
2024-02-11,SKU_0088,121,0,7.0,73
2024-02-18,SKU_0088,115,0,7.0,73
2024-02-25,SKU_0088,98,0,7.0,73
2024-03-03,SKU_0088,96,0,7.0,73
2024-03-10,SKU_0088,82,0,7.0,73
2024-03-17,SKU_0088,258,0,7.0,73
2024-03-24,SKU_0088,257,0,7.0,73
2024-03-31,SKU_0088,189,0,7.0,73
2024-04-07,SKU_0088,144,0,7.0,73
2024-04-14,SKU_0088,106,0,7.0,73
2024-04-21,SKU_0088,87,0,7.0,73
2024-04-28,SKU_0088,74,0,7.0,73
2024-05-05,SKU_0088,63,180,7.0,73
2024-05-12,SKU_0088,170,0,7.0,73
2024-05-19,SKU_0088,145,0,7.0,73
2024-05-26,SKU_0088,119,0,7.0,73
2024-06-02,SKU_0088,115,0,7.0,73
2024-06-09,SKU_0088,103,0,7.0,73
2024-06-16,SKU_0088,101,0,7.0,73
2024-06-23,SKU_0088,95,0,7.0,73
2024-06-30,SKU_0088,78,0,7.0,73
2024-07-07,SKU_0088,56,175,7.0,73
2024-07-14,SKU_0088,205,0,7.0,73
2024-07-21,SKU_0088,175,0,7.0,73
2024-07-28,SKU_0088,132,0,7.0,73
2024-08-04,SKU_0088,110,0,7.0,73
2024-08-11,SKU_0088,94,0,7.0,73
2024-08-18,SKU_0088,84,0,7.0,73
2024-08-25,SKU_0088,76,0,7.0,73
2024-09-01,SKU_0088,219,0,7.0,73
2024-09-08,SKU_0088,178,0,7.0,73
2024-09-15,SKU_0088,133,0,7.0,73
2024-09-22,SKU_0088,116,0,7.0,73
2024-09-29,SKU_0088,114,0,7.0,73
2024-10-06,SKU_0088,82,0,7.0,73
2024-10-13,SKU_0088,72,88,7.0,73
2024-10-20,SKU_0088,132,0,7.0,73
2024-10-27,SKU_0088,125,0,7.0,73
2024-11-03,SKU_0088,106,0,7.0,73
2024-11-10,SKU_0088,87,0,7.0,73
2024-11-17,SKU_0088,64,78,7.0,73
2024-11-24,SKU_0088,50,59,7.0,73
2024-12-01,SKU_0088,39,189,7.0,73
2024-12-08,SKU_0088,29,133,7.0,73
2024-12-15,SKU_0088,194,0,7.0,73
2024-12-22,SKU_0088,151,0,7.0,73
2024-12-29,SKU_0088,114,0,7.0,73
2023-01-01,SKU_0089,259,0,7.0,34
2023-01-08,SKU_0089,196,0,7.0,34
2023-01-15,SKU_0089,159,0,7.0,34
2023-01-22,SKU_0089,124,0,7.0,34
2023-01-29,SKU_0089,115,0,7.0,34
2023-02-05,SKU_0089,102,0,7.0,34
2023-02-12,SKU_0089,89,0,7.0,34
2023-02-19,SKU_0089,67,0,7.0,34
2023-02-26,SKU_0089,55,0,7.0,34
2023-03-05,SKU_0089,53,0,7.0,34
2023-03-12,SKU_0089,43,0,7.0,34
2023-03-19,SKU_0089,32,101,7.0,34
2023-03-26,SKU_0089,108,0,7.0,34
2023-04-02,SKU_0089,108,0,7.0,34
2023-04-09,SKU_0089,106,0,7.0,34
2023-04-16,SKU_0089,104,0,7.0,34
2023-04-23,SKU_0089,103,0,7.0,34
2023-04-30,SKU_0089,85,0,7.0,34
2023-05-07,SKU_0089,70,0,7.0,34
2023-05-14,SKU_0089,56,0,7.0,34
2023-05-21,SKU_0089,48,0,7.0,34
2023-05-28,SKU_0089,45,0,7.0,34
2023-06-04,SKU_0089,43,0,7.0,34
2023-06-11,SKU_0089,38,0,7.0,34
2023-06-18,SKU_0089,114,0,7.0,34
2023-06-25,SKU_0089,85,0,7.0,34
2023-07-02,SKU_0089,84,0,7.0,34
2023-07-09,SKU_0089,82,0,7.0,34
2023-07-16,SKU_0089,59,0,7.0,34
2023-07-23,SKU_0089,49,0,7.0,34
2023-07-30,SKU_0089,38,0,7.0,34
2023-08-06,SKU_0089,31,191,7.0,34
2023-08-13,SKU_0089,87,0,7.0,34
2023-08-20,SKU_0089,73,0,7.0,34
2023-08-27,SKU_0089,60,0,7.0,34
2023-09-03,SKU_0089,49,0,7.0,34
2023-09-10,SKU_0089,36,0,7.0,34
2023-09-17,SKU_0089,157,0,7.0,34
2023-09-24,SKU_0089,119,0,7.0,34
2023-10-01,SKU_0089,113,0,7.0,34
2023-10-08,SKU_0089,84,0,7.0,34
2023-10-15,SKU_0089,77,0,7.0,34
2023-10-22,SKU_0089,57,0,7.0,34
2023-10-29,SKU_0089,44,0,7.0,34
2023-11-05,SKU_0089,34,0,7.0,34
2023-11-12,SKU_0089,97,0,7.0,34
2023-11-19,SKU_0089,96,0,7.0,34
2023-11-26,SKU_0089,91,0,7.0,34
2023-12-03,SKU_0089,91,0,7.0,34
2023-12-10,SKU_0089,89,0,7.0,34
2023-12-17,SKU_0089,80,0,7.0,34
2023-12-24,SKU_0089,70,0,7.0,34
2023-12-31,SKU_0089,62,0,7.0,34
2024-01-07,SKU_0089,46,0,7.0,34
